project_id,text
0b3ef018-0dce-5242-8b64-dfcebe8a313e,"Project: Wallaya Villa Pasak Soi 8 (villa) | Location: Si Sunthon, Thalang, Phuket | Description: Wallaya Villa Pasak Soi 8 is a house and villa project located in Si Sunthon, Phuket and was completed in Jul 2017. It has 4 units across 2 floors&nbsp;and was developed by Phuket Exclusive, who is also behind The Element by Wallaya Villas, Wallaya Villas - The Nest and Wallaya Villas Harmony Phase 2 & 3."
0b5b0c28-3571-5ec1-b7f7-21e498dc2475,"Project: The Line Sukhumvit 101 (condominium) | Location: Bang Chak, Phra Khanong, Bangkok | Description: The Line Sukhumvit 101 is a condo and apartment project located in Bang Chak, Bangkok and was completed in Jan 2020. It has 778 units across 37 floors&nbsp;and was developed by Sansiri, who is also behind Love Charoen Nakhon, XELF by Sansiri and Widen By Sansiri."
0b5f6775-baa0-5df4-8a79-3b3dcc46ec3f,"Project: Pristine Park 3 (condominium) | Location: Nong Prue, Pattaya, Chon Buri | Description: Pristine Park 3 is a condo and apartment project located in Nong Prue, Pattaya and it is scheduled for completion in Jan 2027. It has 500 units across 8 floors&nbsp;and was developed by Dusit Group, who is also behind Dusit Grand Park 2, Baan Dusit Garden 6 and Baan Dusit Pattaya Hill 5."
0b6f9440-3a08-5134-b768-de9bd9d693ee,"Project: The Pano Baan Suan Loch Palm (villa) | Location: Kathu, Kathu, Phuket | Description: The Pano Baan Suan Loch Palm is a house and villa project located in Kathu, Phuket It has 28 units&nbsp;and was developed by MBK Real Estate, who is also behind Park Riverdale Tiwanon - Chaengwattana and Quinn Condo Ratchada."
0b7d50ef-b422-57f9-8960-7b04cbb48b53,"Project: The Pano Rama3 (condominium) | Location: Bang Phongphang, Yan Nawa, Bangkok | Description: The Pano Rama3 is a mixed-use project located in Bang Phongphang, Bangkok and was completed in Sep 2009. It has 345 units across 55 floors&nbsp;and was developed by TCC Capital Land, who is also behind The Royal Residence, Villa Asoke and Sky Villas Sathorn."
0b8698e1-4457-56d2-b1ad-71d092bf3421,"Project: Motto Kanchanapisek-Rama2 (villa) | Location: Bang Bon, Bang Bon, Bangkok | Description: Motto Kanchanapisek-Rama2 is a house and villa project located in Bang Bon, Bangkok and was completed in Dec 2020. It has 431 units"
0b8ff712-051f-56fb-a8c2-807e8b1f5eab,"Project: The Muve Ram 22 (condominium) | Location: Hua Mak, Bang Kapi, Bangkok | Description: The Muve Ram 22 is a condo and apartment project located in Hua Mak, Bangkok and was completed in Apr 2023. It has 254 units across 8 floors&nbsp;and was developed by Sansiri, who is also behind Love Charoen Nakhon, XELF by Sansiri and Widen By Sansiri."
0b9bdfff-10de-5e50-9479-ee44399d3127,"Project: Keha Donmuang (condominium) | Location: Don Mueang, Don Mueang, Bangkok | Description: Keha Donmuang is a condo and apartment project located in Don Mueang, Bangkok and was completed in Jan 1996. It has 2040 units across 5 floors"
0b9fcd89-9fa8-5a29-a57a-5ab315fd1cdb,"Project: Baan Nuanchan (villa) | Location: Nuan Chan, Bueng Kum, Bangkok | Description: Baan Nuanchan is a house and villa project located in Nuan Chan, Bangkok and was completed in Dec 2019. It has 53 units"
0ba33dd2-158c-5753-87ba-18a1013f1dd0,"Project: The Barai Pool Villas (villa) | Location: Hin Lek Fai, Hua Hin, Prachuap Khiri Khan | Description: The Barai Pool Villas is a house and villa project located in Hin Lek Fai, Hua Hin It has 14 units&nbsp;and was developed by Panorama Development Corp"
0ba34207-df0c-55da-9e6f-f328e513053d,"Project: Sixnature Watcharapol (villa) | Location: Tha Raeng, Bang Khen, Bangkok | Description: Sixnature Watcharapol is a house and villa project located in Tha Raeng, Bangkok and was completed in Dec 2015. It has 88 units across 3 floors"
0bac7b2b-42bb-511f-b87e-cf712c3feffe,"Project: The Issara Sathorn (condominium) | Location: Thung Mahamek, Sathon, Bangkok | Description: The Issara Sathorn is a condo and apartment project located in Thung Mahamek, Bangkok and was completed in Jun 2023. It has 270 units across 37 floors&nbsp;and was developed by Charn Issara Development, who is also behind Issara Residence Rama 9, The Issara Chiang Mai and Issara Collection Sathorn."
0bb2bd99-eee2-5674-999a-b74817b300e5,"Project: Liberty Park 2 (condominium) | Location: Khlong Toei Nuea, Watthana, Bangkok | Description: Liberty Park 2 is a condo and apartment project located in Khlong Toei Nuea, Bangkok and was completed in Dec 1998. It has 136 units across 23 floors"
0bb2ce4c-0431-538c-ad2c-cf10f1d9697a,"Project: The Height (condominium) | Location: Khlong Tan Nuea, Watthana, Bangkok | Description: The Height is a condo and apartment project located in Khlong Tan Nuea, Bangkok and was completed in Dec 2005. It has 52 units across 26 floors&nbsp;and was developed by The Height"
0bb5ed0e-fb9b-5565-a9da-a7f6992c02a0,"Project: Plum Condo Sukhumvit 62 (condominium) | Location: Bang Chak, Phra Khanong, Bangkok | Description: Plum Condo Sukhumvit 62 is a condo and apartment project located in Bang Chak, Bangkok and was completed in Nov 2022. It has 222 units across 8 floors&nbsp;and was developed by Pruksa Real Estate, who is also behind Chapter Charoenkrung - Riverside, Chapter One More Kaset and Pruksa Ville @Work Ramintra Station."
0bdc8b77-facf-503f-bb89-ca43fed56777,"Project: Groove Muse Ratchada 7 (condominium) | Location: Din Daeng, Din Daeng, Bangkok | Description: Groove Muse Ratchada 7 is a condo and apartment project located in Din Daeng, Bangkok and was completed in Apr 2024. It has 201 units across 8 floors&nbsp;and was developed by DIVINE DEVELOPMENT HOLDINGS CO.,LTD., who is also behind Groove Kepler Ladprao 1, Groove Glaze Ladprao 20 and Groove Vibes Ladprao 18."
0bdf686c-2d79-5488-80ea-dc9c6ad9950b,"Project: Serene Place Sukhumvit 24 (condominium) | Location: Khlong Tan, Khlong Toei, Bangkok | Description: Serene Place Sukhumvit 24 is a condo and apartment project located in Khlong Tan, Bangkok and was completed in Jan 2007. It has 78 units across 8 floors&nbsp;and was developed by Thanapat Property Development, who is also behind SYM Vibha-Ladprao and Aroonpat Patong Phuket."
0be9a1f5-55e4-57d8-8cd2-df17124487f3,"Project: Noble Revent (condominium) | Location: Thanon Phaya Thai, Ratchathewi, Bangkok | Description: Noble Revent is a condo and apartment project located in Thanon Phaya Thai, Bangkok and was completed in Jan 2014. It has 261 units across 30 floors&nbsp;and was developed by Noble Development, who is also behind NUE Epic Asok-Rama9, Nue Evo Pattanakarn and The Embassy Wireless."
0c0603f6-3327-551f-aa2e-bd4a8a1f499c,"Project: Cascade (condominium) | Location: Nong Prue, Pattaya, Chon Buri | Description: Cascade is a house and villa project located in Nong Prue, Pattaya and was completed in Nov 2025. It has 115 units&nbsp;and was developed by Patta Development Co., Ltd., who is also behind Chieftain, Patta Element and Patta Arcade ."
0c06d840-44bc-5030-b97c-777a5072dcae,"Project: Lumpini Place Borom Ratchachonni - Pinklao (condominium) | Location: Taling Chan, Taling Chan, Bangkok | Description: Lumpini Place Borom Ratchachonni - Pinklao is a condo and apartment project located in Taling Chan, Bangkok and was completed in Jan 2015. It has 992 units across 25 floors&nbsp;and was developed by LPN Development, who is also behind EARN by L.P.N, PLACE 168 Pinklao and Lumpini Park Boromratchachonni Sirindhorn."
0c387430-719a-5489-af4a-723a85518419,"Project: Eight Thonglor Residence (condominium) | Location: Khlong Tan Nuea, Watthana, Bangkok | Description: Eight Thonglor Residence is a condo and apartment project located in Khlong Tan Nuea, Bangkok and was completed in Dec 2009. It has 196 units across 34 floors&nbsp;and was developed by Pacific Star International"
0c3f404c-cdec-53e6-a699-b00ee84ad725,"Project: Elite Neighborhood 3 (villa) | Location: Bo Phut, Koh Samui, Surat Thani | Description: Elite Neighborhood 3 is a house and villa project located in Bo Phut, Surat Thani and was completed in Dec 2025. It has 22 units&nbsp;and was developed by Elite Samui, who is also behind Elite Neighborhood 2 and Elite Neighborhood 1."
0c59b307-65bb-5b3f-84d5-7ab347a7ab4f,"Project: The Platinum  (condominium) | Location: Thanon Phet Buri, Ratchathewi, Bangkok | Description: The Platinum is a condo and apartment project located in Thanon Phet Buri, Bangkok and was completed in Dec 2006. It has 319 units across 23 floors"
0c64977c-f7fe-5980-a517-18f1d04c77d5,"Project: Copacabana Beach Jomtien (condominium) | Location: Nong Prue, Pattaya, Chon Buri | Description: Copacabana Beach Jomtien is a condo and apartment project located in Nong Prue, Pattaya and was completed in Dec 2022. It has 1644 units across 59 floors&nbsp;and was developed by Copacabana Jomtien Co.,LTD"
0c66ff8a-5070-57a5-ad4e-64b014848b28,"Project: Hill Myna Condotel (condominium) | Location: Choeng Thale, Thalang, Phuket | Description: Hill Myna Condotel is a condo and apartment project located in Choeng Thale, Phuket and was completed in Jan 2015. It has 63 units across 7 floors"
0c751195-4015-5361-bd95-48aac95f2a90,"Project: Laddarom Wongwaen-Ramintra (villa) | Location: O Ngoen, Sai Mai, Bangkok | Description: Laddarom Wongwaen-Ramintra is a house and villa project located in O Ngoen, Bangkok and was completed in Apr 2024. It has 132 units&nbsp;and was developed by Q Houses, who is also behind Q Prime Sukhumvit77, Casa Condo @ MRT Bang Yai and Casa City Kanlapaphruek-Sathorn."
0c8e5232-2daf-535a-aa81-2b0b34b29e0f,"Project: Baan Boon Raksa (condominium) | Location: Pong, Pattaya, Chon Buri | Description: Baan Boon Raksa is a house and villa project located in Pong, Pattaya and was completed in May 2015. It has 16 units"
0c9190a4-bc47-5b07-b145-152b519bb634,"Project: The Crest Sukhumvit 34 (condominium) | Location: Khlong Tan, Khlong Toei, Bangkok | Description: The Crest Sukhumvit 34 is a condo and apartment project located in Khlong Tan, Bangkok and was completed in Dec 2013. It has 265 units across 38 floors&nbsp;and was developed by SC ASSET Corporation Public Company Limited, who is also behind Reference Kaset District, Reference Ekkamai and COBE Ladprao - Sutthisan."
0cab0264-0116-58a2-88d9-d26c1e4ebd40,"Project: The Exclusive Sky (condominium) | Location: Kamala, Kathu, Phuket | Description: The Exclusive Sky is a condo and apartment project located in Kamala, Phuket and was completed in Jun 2022. It has 12 units across 3 floors&nbsp;and was developed by Soticon group, who is also behind Kamala Garden View, Grand Kamala Falls and Grand Breeze Park Condotel."
0cae7252-410b-5afb-8e44-20caf45bc1c7,"Project: Rawai Condotel (condominium) | Location: Rawai, Phuket Town, Phuket | Description: Rawai Condotel is a condo and apartment project located in Rawai, Phuket and was completed in Dec 2010. It has 40 units across 4 floors"
0caeb318-8a4f-535d-b1b3-c4ecface5860,"Project: The BASE Garden Rama 9 (condominium) | Location: Hua Mak, Bang Kapi, Bangkok | Description: The BASE Garden Rama 9 is a condo and apartment project located in Hua Mak, Bangkok and was completed in Dec 2019. It has 639 units across 36 floors&nbsp;and was developed by Sansiri, who is also behind Love Charoen Nakhon, XELF by Sansiri and Widen By Sansiri."
0cccabc7-563a-5f4a-a0de-05d9fca563c5,"Project: Q Chidlom-Phetchaburi  (condominium) | Location: Makkasan, Ratchathewi, Bangkok | Description: Q Chidlom-Phetchaburi is a condo and apartment project located in Makkasan, Bangkok and was completed in Jun 2018. It has 352 units across 42 floors&nbsp;and was developed by Ananda Development, who is also behind Anann Villas, Culture Thonglor and ANDA Ratchaphruek-Chaengwatthana."
0cce2d8e-8542-5af5-a559-f505ebcddb7f,"Project: Landmark @MRTA Station (condominium) | Location: Bang Kapi, Huai Khwang, Bangkok | Description: Landmark @MRTA Station is a condo and apartment project located in Bang Kapi, Bangkok and was completed in Jun 2024. It has 2101 units across 38 floors&nbsp;and was developed by Siamese Asset Public Company Limited, who is also behind Siamese Bangtao, Monsane Ratcharuek-Chaengwatthana and Landmark at Kasetsart TSH Station."
0cd50b64-b3e4-56ee-829f-2f6809140825,"Project: Cher Bangkhunnon (villa) | Location: Bang Khun Non, Bangkok Noi, Bangkok | Description: Cher Bangkhunnon is a house and villa project located in Bang Khun Non, Bangkok and was completed in Jan 2022. It has 196 units&nbsp;and was developed by Peace and Living, who is also behind The Glamor Ekkamai-Praditmanutham"
0cf8e535-c9e1-5f4e-aa4f-debd2201c5c5,"Project: The Petit Tycoon (condominium) | Location: Choeng Thale, Thalang, Phuket | Description: The Petit Tycoon is a condo and apartment project located in Choeng Thale, Phuket and it is scheduled for completion in Aug 2026. It has 101 units across 6 floors&nbsp;and was developed by The Chardonnay Co., Ltd."
0cfa8e45-2d3f-5734-a9f6-55a6d4d50493,"Project: Sun City MRT Yaek Fai Chai (condominium) | Location: Bang Khun Si, Bangkok Noi, Bangkok | Description: Sun City MRT Yaek Fai Chai is a condo and apartment project located in Bang Khun Si, Bangkok and was completed in Oct 2020. It has 266 units across 8 floors"
0cfdba3c-5158-5f9d-9a7d-8fd41eca0783,"Project: Seven Seas Cote d'Azur (condominium) | Location: Nong Prue, Pattaya, Chon Buri | Description: Seven Seas Cote d'Azur is a condo and apartment project located in Nong Prue, Pattaya and was completed in Nov 2018. It has 1308 units across 8 floors&nbsp;and was developed by Universal Group Thailand, who is also behind Seven Seas Le Carnival and Seven Seas Condo Jomtien."
0d089699-d5cd-5fe3-b763-32adb6ba650c,"Project: NUE Epic Asok-Rama9 (condominium) | Location: Din Daeng, Din Daeng, Bangkok | Description: NUE Epic Asok-Rama9 is a condo and apartment project located in Din Daeng, Bangkok and it is scheduled for completion in Jul 2028. It has 3107 units across 47 floors&nbsp;and was developed by Noble Development, who is also behind Nue Evo Pattanakarn, The Embassy Wireless and Nue Riverest Ratburana."
0d17a545-9f96-50d7-b3e5-815c13a73579,"Project: Blue Mountain Hua Hin (condominium) | Location: Hua Hin City, Hua Hin, Prachuap Khiri Khan | Description: Blue Mountain Hua Hin is a condo and apartment project located in Hua Hin City, Hua Hin and was completed in Dec 2008. It has 73 units across 7 floors&nbsp;and was developed by Blue Mountain Hua Hin"
0d20ce96-890a-502f-ba55-75e54faa1dd6,"Project: The Legacy Vibhavadi (condominium) | Location: Chomphon, Chatuchak, Bangkok | Description: The Legacy Vibhavadi is a condo and apartment project located in Chomphon, Bangkok and was completed in Dec 1992. It has 193 units across 21 floors"
0d214e74-a712-5bf9-9cd6-4811a127f4d5,"Project: Highland Villas 4 (villa) | Location: Hin Lek Fai, Hua Hin, Prachuap Khiri Khan | Description: Highland Villas 4 is a house and villa project located in Hin Lek Fai, Hua Hin It has 20 units&nbsp;and was developed by Highland Huahin, who is also behind Highland Villas 3"
0d22c0ee-588b-5833-bf2c-12df68ef8dc6,"Project: The Estate Srinakarin (villa) | Location: Suan Luang, Suan Luang, Bangkok | Description: The Estate Srinakarin is a house and villa project located in Suan Luang, Bangkok and was completed in Dec 2012. It has 51 units&nbsp;and was developed by Seacon Home Company Limited"
0d268ecf-933e-5b2e-93dc-e83f11103367,"Project: Almafi Sky Luxury (villa) | Location: Bo Phut, Koh Samui, Surat Thani | Description: Almafi Sky Luxury is a house and villa project located in Bo Phut, Surat Thani It has 2 units&nbsp;and was developed by AlmafiI, who is also behind Almafi Luxury Villas"
0d2f5d83-c72c-5049-8b0b-eb5eb2ec9a14,"Project: Baan Chai Nam Pratumnak (condominium) | Location: Nong Prue, Pattaya, Chon Buri | Description: Baan Chai Nam Pratumnak is a condo and apartment project located in Nong Prue, Pattaya It has 14 units across 8 floors"
0d390178-b905-5355-a046-3abf889e38d4,"Project: Grand Solaire Noble (condominium) | Location: Nong Prue, Pattaya, Chon Buri | Description: Grand Solaire Noble is a condo and apartment project located in Nong Prue, Pattaya and it is scheduled for completion in Dec 2028. It has 1750 units across 49 floors&nbsp;and was developed by SLR Development Co., Ltd​, who is also behind Grand Solaire Pattaya"
0d434ad6-fd64-5948-8591-5dd6f01cf6a5,"Project: Glory Green Hills Villas (villa) | Location: Si Sunthon, Thalang, Phuket | Description: Glory Green Hills Villas is a house and villa project located in Si Sunthon, Phuket It has 20 units&nbsp;and was developed by Glory Green Hills"
0d44b115-af1c-5410-abde-3c09b763949f,"Project: Mykonos Condo (condominium) | Location: Hua Hin City, Hua Hin, Prachuap Khiri Khan | Description: Mykonos Condo is a condo and apartment project located in Hua Hin City, Hua Hin and was completed in May 2009. It has 122 units across 8 floors&nbsp;and was developed by Major Development Estate Co., Ltd., who is also behind Metris District Ladprao, Malton Gates Krungthep Kreetha and MILES Ratchada-Ladprao."
0d4e122c-36e6-52ee-b6c2-45b14dc7355c,"Project: K.C. Ramintra 3 (villa) | Location: Sam Wa Tawan Tok, Khlong Sam Wa, Bangkok | Description: K.C. Ramintra 3 is a house and villa project located in Sam Wa Tawan Tok, Bangkok It has 680 units"
0d548264-f566-54b8-ac4c-777616adc486,"Project: Supalai Icon Sathorn (condominium) | Location: Thung Mahamek, Sathon, Bangkok | Description: Supalai Icon Sathorn is a condo and apartment project located in Thung Mahamek, Bangkok and was completed in Feb 2023. It has 720 units across 56 floors&nbsp;and was developed by Supalai Public Company Limited, who is also behind Supalai Elite Sukhumvit 39, Supalai Premier Taksin - Wongwianyai and Supalai Kram Khao Tao."
0d59a59d-33e5-5bbb-b1cd-5d79524f7503,"Project: Ideo Sukhumvit 93 (condominium) | Location: Bang Chak, Phra Khanong, Bangkok | Description: Ideo Sukhumvit 93 is a condo and apartment project located in Bang Chak, Bangkok and was completed in Dec 2018. It has 1332 units across 39 floors&nbsp;and was developed by Ananda Development, who is also behind Anann Villas, Culture Thonglor and ANDA Ratchaphruek-Chaengwatthana."
0d5a3eaf-89ca-5155-97c3-8e55e1812a64,"Project: The Magnet (condominium) | Location: Suan Luang, Suan Luang, Bangkok | Description: The Magnet is a condo and apartment project located in Suan Luang, Bangkok and was completed in Jan 2012. It has 70 units across 8 floors"
0e075a24-ff55-53d4-b6a6-ec8f7d55c2b0,"Project: Leon Sukhumvit 62 (villa) | Location: Bang Chak, Phra Khanong, Bangkok | Description: Leon Sukhumvit 62 is a house and villa project located in Bang Chak, Bangkok and was completed in Dec 2015. It has 56 units"
0d5c6ef2-b2ac-59ae-a730-e343f0356466,"Project: The Base Phetchaburi-Thonglor (condominium) | Location: Bang Kapi, Huai Khwang, Bangkok | Description: The Base Phetchaburi-Thonglor is a condo and apartment project located in Bang Kapi, Bangkok and was completed in Jun 2022. It has 496 units across 36 floors&nbsp;and was developed by Sansiri, who is also behind Love Charoen Nakhon, XELF by Sansiri and Widen By Sansiri."
0d5ef36d-a25f-55cd-876a-9eedb17a318c,"Project: Wynn Condo Phahon Yothin 52 (condominium) | Location: Khlong Thanon, Sai Mai, Bangkok | Description: Wynn Condo Phahon Yothin 52 is a condo and apartment project located in Khlong Thanon, Bangkok and was completed in Sep 2018. It has 275 units across 8 floors"
0d5ef7b0-bb2e-560e-9b21-620a46ea78e0,"Project: Nusasiri Grand (condominium) | Location: Phra Khanong, Khlong Toei, Bangkok | Description: Nusasiri Grand is a condo and apartment project located in Phra Khanong, Bangkok and was completed in Dec 2007. It has 303 units across 28 floors&nbsp;and was developed by Nusasiri, who is also behind Nusa My Ozone Khao Yai, Nusa Chivani  and Estella Residences Ekkamai."
0d65a117-3163-58dc-b83a-cb51500b584b,"Project: La Vallee Light (villa) | Location: Hin Lek Fai, Hua Hin, Prachuap Khiri Khan | Description: La Vallee Light is a house and villa project located in Hin Lek Fai, Hua Hin and was completed in Dec 2010. It has 72 units"
0d94c373-346e-5b4d-8ed5-789f3dbeb597,"Project: Wararak Ramintra (villa) | Location: Sam Wa Tawan Tok, Khlong Sam Wa, Bangkok | Description: Wararak Ramintra is a house and villa project located in Sam Wa Tawan Tok, Bangkok and was completed in Jan 2004. It has 805 units"
0d9a99e1-36e8-5107-96cd-d8f9b18b580f,"Project: Tarn Tong Villa (villa) | Location: Wichit, Phuket Town, Phuket | Description: Tarn Tong Villa is a house and villa project located in Wichit, Phuket and was completed in Dec 2009. It has 489 units"
0db82d35-bec5-511e-a53d-5389fe80eed9,"Project: Utopia Urban Glam  (condominium) | Location: Rawai, Phuket Town, Phuket | Description: Utopia Urban Glam is a condo and apartment project located in Rawai, Phuket and it is scheduled for completion in Sep 2026. It has 171 units&nbsp;and was developed by UTOPIA CORPORATION CO LTD, who is also behind Utopia Apartment Mini 2, Utopia Dream U2 and Utopia Karon."
0dbdb618-1254-5fdf-be71-21b0879ff2c6,"Project: Townplus Onnut (villa) | Location: Lat Krabang, Lat Krabang, Bangkok | Description: Townplus Onnut is a house and villa project located in Lat Krabang, Bangkok and was completed in Dec 2013. It has 198 units"
0dcd9280-d065-55b0-a1ba-fa893e818db7,"Project: Infinite Downtown Phuket (villa) | Location: Talat Nuea, Phuket Town, Phuket | Description: Infinite Downtown Phuket is a house and villa project located in Talat Nuea, Phuket It has 7 units&nbsp;and was developed by Phuket Thanee Real Estate Co., Ltd."
0dd8acbe-9ad4-56e5-82e9-fdbdbef5325a,"Project: Metro Jomtien Condotel (condominium) | Location: Pattaya, Chon Buri | Description: Metro Jomtien Condotel is a condo and apartment project located in Pattaya, Pattaya and was completed in Dec 1987. It has 552 units across 44 floors"
0de3841b-7a21-5f42-808f-e48aaeb99bdf,"Project: Panalee 1 (condominium) | Location: Huai Yai, Pattaya, Chon Buri | Description: Panalee 1 is a house and villa project located in Huai Yai, Pattaya and was completed in Nov 2014. It has 160 units&nbsp;and was developed by T-balance Property.,Ltd, who is also behind Panalee Banna Village and Panalee Village."
0deafdc2-5546-5cfd-bc7b-48f1c586a000,"Project: VIVE Ekkamai-Ramintra (villa) | Location: Nawamin, Bueng Kum, Bangkok | Description: VIVE Ekkamai-Ramintra is a house and villa project located in Nawamin, Bangkok It has 48 units&nbsp;and was developed by Land and Houses, who is also behind Wan Vayla Na Chaophraya, Nantawan Bangna KM 15 and VIVE Krungthep Kreetha."
0dfc9480-cc1e-5348-a539-3020f21951e9,"Project: Rhythm Charoennakhon Iconic (condominium) | Location: Khlong Ton Sai, Khlong San, Bangkok | Description: Rhythm Charoennakhon Iconic is a condo and apartment project located in Khlong Ton Sai, Bangkok and it is scheduled for completion in Oct 2026. It has 577 units across 29 floors&nbsp;and was developed by AP (Thailand), who is also behind Life Udomsuk Station, Life Ratchada - Rama 9 and Aspire Sukhumvit 103."
0e1459b5-028b-58b4-b0c8-ad4e96d41327,"Project: The Kata Plaza (condominium) | Location: Karon, Phuket Town, Phuket | Description: The Kata Plaza is a condo and apartment project located in Karon, Phuket and was completed in Dec 2010. It has 20 units across 3 floors"
0e1de754-de7e-5b6c-b3a0-2b5f0fe4909e,"Project: The Room Sukhumvit 79 (condominium) | Location: Phra Khanong Nuea, Watthana, Bangkok | Description: The Room Sukhumvit 79 is a condo and apartment project located in Phra Khanong Nuea, Bangkok and was completed in Dec 2006. It has 343 units across 8 floors&nbsp;and was developed by Land and Houses, who is also behind Wan Vayla Na Chaophraya, VIVE Krungthep Kreetha and Nantawan Bangna KM 15."
0e321dd9-7690-5b36-87d8-4bb531daee9b,"Project: Neo Space Plus (villa) | Location: Lat Phrao, Lat Phrao, Bangkok | Description: Neo Space Plus is a house and villa project located in Lat Phrao, Bangkok and was completed in Jan 2022. It has 4 units"
0e3a5d70-a43d-5aa3-b623-4ac1cf23ffad,"Project: CHAMBERS CHAAN Ladprao - Wanghin (condominium) | Location: Lat Phrao, Lat Phrao, Bangkok | Description: CHAMBERS CHAAN Ladprao - Wanghin is a condo and apartment project located in Lat Phrao, Bangkok and was completed in Dec 2017. It has 317 units across 8 floors&nbsp;and was developed by SC ASSET Corporation Public Company Limited, who is also behind Reference Kaset District, Reference Ekkamai and COBE Ladprao - Sutthisan."
0e42604e-dc5e-54c1-aaa8-93336b3b7ef3,"Project: Highgrove Villas (condominium) | Location: Pong, Pattaya, Chon Buri | Description: Highgrove Villas is a house and villa project located in Pong, Pattaya It has 6 units&nbsp;and was developed by LDA Thailand Limited"
0e4b7440-9d89-5643-9f7d-2e622b051b3a,"Project: Asher Sutthisan (condominium) | Location: Sam Sen Nok, Huai Khwang, Bangkok | Description: Asher Sutthisan is a condo and apartment project located in Sam Sen Nok, Bangkok and was completed in Jan 2019. It has 78 units across 7 floors&nbsp;and was developed by A PLUS REAL ESTATE CO.,LTD., who is also behind Asher Koop Ratchada, Asher Ratchada-Huai Khwang and Asher Privé Sutthisan."
0e4ec464-2fc3-503c-9ae9-25356eb661d5,"Project: Coco Tropical Pralarn Samui Phase 2 (villa) | Location: Maenam, Koh Samui, Surat Thani | Description: Coco Tropical Pralarn Samui Phase 2 is a house and villa project located in Maenam, Surat Thani It has 6 units&nbsp;and was developed by Cera Dee Property, who is also behind Coco Tropical"
0e5092dd-cd6f-5355-98ac-5cc3169485d8,"Project: Alinda Villas (villa) | Location: Thep Krasattri, Thalang, Phuket | Description: Alinda Villas is a house and villa project located in Thep Krasattri, Phuket and was completed in Nov 2025. It has 9 units&nbsp;and was developed by Alinda Villas"
0e5319e7-ae0d-587c-b2ef-c18b42df888c,"Project: Jomtien Plaza Condotel (condominium) | Location: Nong Prue, Pattaya, Chon Buri | Description: Jomtien Plaza Condotel is a condo and apartment project located in Nong Prue, Pattaya and was completed in Dec 1989. It has 284 units across 30 floors"
0e58f7a1-a7a5-5bce-b307-4fc4aef920f9,"Project: Crystal View (villa) | Location: Nong Kae, Hua Hin, Prachuap Khiri Khan | Description: Crystal View is a house and villa project located in Nong Kae, Hua Hin and was completed in Dec 2008. It has 50 units"
0e63c981-f1b8-513b-bae1-a7b40beb3eac,"Project: Orchid Paradise Homes (villa) | Location: Hin Lek Fai, Hua Hin, Prachuap Khiri Khan | Description: Orchid Paradise Homes is a mixed-use project located in Hin Lek Fai, Hua Hin and was completed in Dec 2018. It has 54 units across 1 floors&nbsp;and was developed by Orchid Paradise Homes, who is also behind Orchid Paradise Homes 2"
0e669eff-274b-56d0-a8ad-5aa7f2463c25,"Project: Prime Pano (villa) | Location: Choeng Thale, Thalang, Phuket | Description: Prime Pano is a house and villa project located in Choeng Thale, Phuket and was completed in Dec 2025. It has 58 units&nbsp;and was developed by Phuket Plus Co., Ltd, who is also behind Prime Villas Srisoonthorn"
0e6d11eb-5656-5fc4-8d31-e860032b4441,"Project: Perfect Masterpiece Rama 9 (villa) | Location: Prawet, Prawet, Bangkok | Description: Perfect Masterpiece Rama 9 is a house and villa project located in Prawet, Bangkok and was completed in Dec 2019. It has 165 units&nbsp;and was developed by Property Perfect, who is also behind Perfect Masterpiece Rama 9 - Krungthep Kreetha, Lake Legend Chaengwattana and iCondo Greenspace Phatthanakan-Srinakarin."
0e761981-4ab5-5861-820f-585cb3f3ee96,"Project: Sunset Cove Private Residences (villa) | Location: Bo Phut, Koh Samui, Surat Thani | Description: Sunset Cove Private Residences is a house and villa project located in Bo Phut, Surat Thani and was completed in Jan 2019. It has 10 units"
0e772ad9-e4e7-55ac-b6e1-c21630602f30,"Project: Whizdom Avenue Ratchada - Ladprao (condominium) | Location: Chomphon, Chatuchak, Bangkok | Description: Whizdom Avenue Ratchada - Ladprao is a condo and apartment project located in Chomphon, Bangkok and was completed in Dec 2016. It has 497 units across 27 floors&nbsp;and was developed by Magnolia Quality Development Corporation Limited, who is also behind Whizdom Craftz Samyan, Eden Ekkamai and Mulberry Grove Sukhumvit."
0e7e8b39-ebdd-5dbb-b808-a65027f109b7,"Project: Walden Sukhumvit 39 (condominium) | Location: Khlong Tan Nuea, Watthana, Bangkok | Description: Walden Sukhumvit 39 is a condo and apartment project located in Khlong Tan Nuea, Bangkok and was completed in Mar 2024. It has 102 units across 8 floors&nbsp;and was developed by Habitat Group, who is also behind CASCADE Bangtao Beach - Phuket, Wyndham Grand Residences Wongamat Pattaya and Ramada Mira North Pattaya."
0e8bafb5-50c3-574a-8821-d5c6b0985125,"Project: Fresh Condominium (condominium) | Location: Bang Sue, Bang Sue, Bangkok | Description: Fresh Condominium is a condo and apartment project located in Bang Sue, Bangkok and was completed in Jan 2014. It has 927 units across 8 floors"
0ea440a4-32aa-53bd-8cb7-2aacf8783528,"Project: Kanchanathip Village (villa) | Location: Bang Chan, Khlong Sam Wa, Bangkok | Description: Kanchanathip Village is a mixed-use project located in Bang Chan, Bangkok It has 64 units"
